PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S
"811,-0.7892723355548015,0.8273772438659699,""Alexander, Mr. William"",-0.2530625840359221,-0.5704718797539301,0.0,3474,-0.747380119729907,True,False,True"
"812,-0.7892723355548015,0.8273772438659699,""Lester, Mr. James"",1.0750859936206631,-0.5704718797539301,0.0,A/4 48871,0.5325390692855019,True,False,True"
"813,-0.7892723355548015,-0.3693648410115938,""Slemen, Mr. Richard James"",0.6664248928032523,-0.5704718797539301,0.0,28206,-0.5417666604645569,True,False,True"
"814,-0.7892723355548015,0.8273772438659699,""Andersson, Miss. Ebba Iris Alfrida"",-2.296368088122976,-0.5704718797539301,0.0,347082,1.093303049100093,False,False,True"
"815,-0.7892723355548015,0.8273772438659699,""Tomlin, Mr. Ernest Portage"",0.2066811543836651,-0.5704718797539301,0.0,364499,-0.7345907658043109,True,False,True"
"816,-0.7892723355548015,-1.5661069258891576,""Fry, Mr. Richard"",-0.048732033627216675,-0.5704718797539301,0.0,112058,-1.3681556833492174,True,False,True"
"817,-0.7892723355548015,0.8273772438659699,""Heininen, Miss. Wendla Maria"",-0.5595584096489803,-0.5704718797539301,0.0,STON/O2. 3101290,-0.7444287303624617,False,False,True"
"818,-0.7892723355548015,-0.3693648410115938,""Mallet, Mr. Albert"",0.2577637919858415,1.3476052706640012,0.0,S.C./PARIS 2079,1.54421238147255,True,False,False"
"819,-0.7892723355548015,0.8273772438659699,""Holm, Mr. John Fredrik Alexander"",1.483747094438074,-0.5704718797539301,0.0,C 7075,-0.8605167121486403,True,False,True"
"820,-0.7892723355548015,0.8273772438659699,""Skoog, Master. Karl Thorsten"",-1.8877069873055656,-0.5704718797539301,0.0,347088,0.8276780060300235,True,False,True"
"821,1.266989801811655,-1.5661069258891576,""Hays, Mrs. Charles Melville (Clara Jennings Gregg)"",2.4032345712772485,1.3476052706640012,0.0,12749,-0.2305564248178402,False,False,True"
"822,1.266989801811655,0.8273772438659699,""Lulic, Mr. Nikola"",-0.1508973088315694,-0.5704718797539301,0.0,315098,-0.6863847394693725,True,False,True"
"823,-0.7892723355548015,-1.5661069258891576,""Reuchlin, Jonkheer. John George"",0.9729207184163104,-0.5704718797539301,0.0,19972,-1.3681556833492174,True,False,True"
"824,1.266989801811655,0.8273772438659699,""Moor, Mrs. (Beila)"",-0.1508973088315694,-0.5704718797539301,0.0,392096,-0.3863268204457755,False,False,True"
"825,-0.7892723355548015,0.8273772438659699,""Panula, Master. Urho Abraham"",-0.048732033627216675,-0.5704718797539301,0.0,3101295,1.7553980638636366,True,False,True"
"826,-0.7892723355548015,0.8273772438659699,""Flynn, Mr. John"",-0.048732033627216675,-0.5704718797539301,0.0,368323,-0.8211648539160374,True,True,False"
"827,-0.7892723355548015,0.8273772438659699,""Lam, Mr. Len"",-0.048732033627216675,-0.5704718797539301,0.0,1601,3.0782737413257553,True,False,True"
"828,1.266989801811655,-0.3693648410115938,""Mallet, Master. Andre"",-0.048732033627216675,-0.5704718797539301,0.0,S.C./PARIS 2079,1.54421238147255,True,False,False"
"829,1.266989801811655,0.8273772438659699,""McCormack, Mr. Thomas Joseph"",-0.048732033627216675,-0.5704718797539301,0.0,367228,-0.7582018807438727,True,True,False"
"830,1.266989801811655,-1.5661069258891576,""Stone, Mrs. George Nelson (Martha Evelyn)"",-0.048732033627216675,-0.5704718797539301,0.0,113572,-0.2305564248178402,False,False,True"
"831,1.266989801811655,0.8273772438659699,""Yasbeck, Mrs. Antoni (Selini Alexander)"",-1.376880611283802,1.3476052706640012,0.0,2659,-0.2305564248178402,False,False,False"
"832,1.266989801811655,-0.3693648410115938,""Richards, Master. George Sibley"",-0.048732033627216675,1.3476052706640012,0.0,29106,0.10753900037339077,True,False,True"
"833,-0.7892723355548015,0.8273772438659699,""Saad, Mr. Amin"",-0.048732033627216675,-0.5704718797539301,0.0,2671,-0.7991907762789521,True,False,False"
"834,-0.7892723355548015,0.8273772438659699,""Augustsson, Mr. Albert"",-0.5595584096489803,-0.5704718797539301,0.0,347468,-0.7500009534881984,True,False,True"
"835,-0.7892723355548015,0.8273772438659699,""Allum, Mr. Owen George"",-1.0703847856707438,-0.5704718797539301,0.0,2223,-0.7149148366880095,True,False,True"
"836,1.266989801811655,-1.5661069258891576,""Compton, Miss. Sara Rebecca"",1.0750859936206631,1.3476052706640012,0.0,PC 17756,-0.2305564248178402,False,False,False"
"837,-0.7892723355548015,0.8273772438659699,""Pasic, Mr. Jakob"",-0.7638889600576857,-0.5704718797539301,0.0,315097,-0.6863847394693725,True,False,True"
"838,-0.7892723355548015,0.8273772438659699,""Sirota, Mr. Maurice"",-0.048732033627216675,-0.5704718797539301,0.0,392092,-0.7345907658043109,True,False,True"
"839,1.266989801811655,0.8273772438659699,""Chip, Mr. Chang"",0.3599290671901942,-0.5704718797539301,0.0,1601,3.0782737413257553,True,False,True"
"840,1.266989801811655,-1.5661069258891576,""Marechal, Mr. Pierre"",-0.048732033627216675,-0.5704718797539301,0.0,11774,0.969344695667394,True,False,False"
"841,-0.7892723355548015,0.8273772438659699,""Alhomaki, Mr. Ilmari Rudolf"",-0.8660542352620384,-0.5704718797539301,0.0,SOTON/O2 3101287,-0.7444287303624617,True,False,True"
"842,-0.7892723355548015,-0.3693648410115938,""Mudd, Mr. Thomas Charles"",-1.2747153360794492,-0.5704718797539301,0.0,S.O./P.P. 3,-0.5417666604645569,True,False,True"
"843,1.266989801811655,-1.5661069258891576,""Serepeca, Miss. Augusta"",0.15559851678148875,-0.5704718797539301,0.0,113798,1.0716595270721616,False,False,False"
"844,-0.7892723355548015,0.8273772438659699,""Lemberopolous, Mr. Peter L"",0.615342255201076,-0.5704718797539301,0.0,2683,-0.8615005086044554,True,False,False"
"845,-0.7892723355548015,0.8273772438659699,""Culumovic, Mr. Jeso"",-1.1725500608750965,-0.5704718797539301,0.0,315090,-0.6863847394693725,True,False,True"
"846,-0.7892723355548015,0.8273772438659699,""Abbing, Mr. Anthony"",1.3815818192337213,-0.5704718797539301,0.0,C.A. 5547,-0.7739426240369138,True,False,True"
"847,-0.7892723355548015,0.8273772438659699,""Sage, Mr. Douglas Bullen"",-0.048732033627216675,-0.5704718797539301,0.0,CA. 2343,-0.2305564248178402,True,False,True"
"848,-0.7892723355548015,0.8273772438659699,""Markoff, Mr. Marin"",0.6664248928032523,-0.5704718797539301,0.0,349213,-0.7467268788832456,True,False,False"
"849,-0.7892723355548015,-0.3693648410115938,""Harper, Rev. John"",-0.048732033627216675,-0.5704718797539301,0.0,248727,1.229066960002573,True,False,True"
"850,1.266989801811655,-1.5661069258891576,""Goldenberg, Mrs. Samuel L (Edwiga Grabowska)"",-0.048732033627216675,1.3476052706640012,0.0,17453,-0.2305564248178402,False,False,False"
"851,-0.7892723355548015,0.8273772438659699,""Andersson, Master. Sigvard Harald Elias"",-2.5006986385316816,-0.5704718797539301,0.0,347082,1.093303049100093,True,False,True"
"852,-0.7892723355548015,0.8273772438659699,""Svensson, Mr. Johan"",-0.048732033627216675,-0.5704718797539301,0.0,347060,-0.7562342878322426,True,False,True"
"853,-0.7892723355548015,0.8273772438659699,""Boulos, Miss. Nourelain"",-1.9898722625099183,1.3476052706640012,0.0,2678,-0.16825456286398338,False,False,False"
"854,1.266989801811655,-1.5661069258891576,""Lines, Miss. Mary Conover"",-1.2747153360794492,-0.5704718797539301,0.0,PC 17592,1.73277074537989,False,False,True"
"855,-0.7892723355548015,-0.3693648410115938,""Carter, Mrs. Ernest Courtenay (Lilian Hughes)"",1.5859123696424267,1.3476052706640012,0.0,244252,0.6781409447461326,False,False,True"
"856,1.266989801811655,0.8273772438659699,""Aks, Mrs. Sam (Leah Rosen)"",-1.0703847856707438,-0.5704718797539301,0.0,392091,-0.6322759343995435,False,False,True"
"857,1.266989801811655,-1.5661069258891576,""Wick, Mrs. George Dennick (Mary Hitchcock)"",1.6880776448467794,1.3476052706640012,0.0,36928,-0.2305564248178402,False,False,True"
"858,1.266989801811655,-1.5661069258891576,""Daly, Mr. Peter Denis "",2.3010692960728956,-0.5704718797539301,0.0,113055,0.7214279888019959,True,False,True"
"859,1.266989801811655,0.8273772438659699,""Baclini, Mrs. Solomon (Latifa Qurban)"",-0.45739313444462754,-0.5704718797539301,0.0,2666,0.14754409945265473,False,False,False"
"860,-0.7892723355548015,0.8273772438659699,""Razi, Mr. Raihed"",-0.048732033627216675,-0.5704718797539301,0.0,2629,-0.7991907762789521,True,False,False"
"861,-0.7892723355548015,0.8273772438659699,""Hansen, Mr. Claus Peter"",1.2794165440293686,3.2656824210819324,0.0,350026,-0.2577800403431549,True,False,True"
"862,-0.7892723355548015,-0.3693648410115938,""Giles, Mr. Frederick Edward"",-0.7638889600576857,1.3476052706640012,0.0,28134,-0.4630629439993511,True,False,True"
"863,1.266989801811655,-1.5661069258891576,""Swift, Mrs. Frederick Joel (Margaret Welles Barron)"",1.9945734704598377,-0.5704718797539301,0.0,17466,0.6725687216203962,False,False,True"
"864,-0.7892723355548015,0.8273772438659699,""Sage, Miss. Dorothy Edith """"Dolly"""""",-0.048732033627216675,-0.5704718797539301,0.0,CA. 2343,-0.2305564248178402,False,False,True"
"865,-0.7892723355548015,-0.3693648410115938,""Gill, Mr. John William"",-0.45739313444462754,-0.5704718797539301,0.0,233866,-0.34500736930154247,True,False,True"
"866,1.266989801811655,-0.3693648410115938,""Bystrom, Mrs. (Karolina)"",1.3815818192337213,-0.5704718797539301,0.0,236852,-0.34500736930154247,False,False,True"
"867,1.266989801811655,-0.3693648410115938,""Duran y More, Miss. Asuncion"",-0.1508973088315694,1.3476052706640012,0.0,SC/PARIS 2149,-0.27745596945945633,False,False,False"
"868,-0.7892723355548015,-1.5661069258891576,""Roebling, Mr. Washington Augustus II"",0.2577637919858415,-0.5704718797539301,0.0,PC 17590,2.606051442534521,True,False,True"
"869,-0.7892723355548015,0.8273772438659699,""van Melkebeke, Mr. Philemon"",-0.048732033627216675,-0.5704718797539301,0.0,345777,-0.6204703769297627,True,False,True"
"870,1.266989801811655,0.8273772438659699,""Johnson, Master. Harold Theodor"",-2.5006986385316816,1.3476052706640012,0.0,347742,-0.49192359682714204,True,False,True"
"871,-0.7892723355548015,0.8273772438659699,""Balkic, Mr. Cerin"",-0.2530625840359221,-0.5704718797539301,0.0,349248,-0.7467268788832456,True,False,True"
"872,1.266989801811655,-1.5661069258891576,""Beckwith, Mrs. Richard Leonard (Sallie Monypeny)"",1.892408195255485,1.3476052706640012,0.0,11751,2.7680551725064997,False,False,True"
"873,-0.7892723355548015,-1.5661069258891576,""Carlsson, Mr. Frans Olof"",0.4620943423945469,-0.5704718797539301,0.0,695,-0.9746371010231887,True,False,True"
"874,-0.7892723355548015,0.8273772438659699,""Vander Cruyssen, Mr. Victor"",1.892408195255485,-0.5704718797539301,0.0,345765,-0.6598222351623655,True,False,True"
"875,1.266989801811655,-0.3693648410115938,""Abelson, Mrs. Samuel (Hannah Wizosky)"",-0.048732033627216675,1.3476052706640012,0.0,P/PP 3381,0.5207335118157211,False,False,False"
"876,1.266989801811655,0.8273772438659699,""Najib, Miss. Adele Kiamie """"Jane"""""",-1.376880611283802,-0.5704718797539301,0.0,2667,-0.7995213318881058,False,False,False"
"877,-0.7892723355548015,0.8273772438659699,""Gustafsson, Mr. Alfred Ossian"",-0.8660542352620384,-0.5704718797539301,0.0,7534,-0.5932546317760945,True,False,True"
"878,-0.7892723355548015,0.8273772438659699,""Petroff, Mr. Nedelio"",-0.9682195104663911,-0.5704718797539301,0.0,349212,-0.7467268788832456,True,False,True"
"879,-0.7892723355548015,0.8273772438659699,""Laleff, Mr. Kristo"",-0.048732033627216675,-0.5704718797539301,0.0,349217,-0.7467268788832456,True,False,True"
"880,1.266989801811655,-1.5661069258891576,""Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)"",-0.048732033627216675,-0.5704718797539301,0.0,11767,-0.2305564248178402,False,False,False"
"881,1.266989801811655,-0.3693648410115938,""Shelley, Mrs. William (Imanita Parrish Hall)"",-0.35522785924027483,-0.5704718797539301,0.0,230433,0.6781409447461326,False,False,True"
"882,-0.7892723355548015,0.8273772438659699,""Markun, Mr. Johann"",0.4620943423945469,-0.5704718797539301,0.0,349257,-0.7467268788832456,True,False,True"
"883,-0.7892723355548015,0.8273772438659699,""Dahlberg, Miss. Gerda Ulrika"",-0.661723684853333,-0.5704718797539301,0.0,7552,-0.5404523083995879,False,False,True"
"884,-0.7892723355548015,-0.3693648410115938,""Banfield, Mr. Frederick James"",-0.048732033627216675,-0.5704718797539301,0.0,C.A./SOTON 34068,-0.5417666604645569,True,False,True"
"885,-0.7892723355548015,0.8273772438659699,""Sutehall, Mr. Henry Jr"",-0.35522785924027483,-0.5704718797539301,0.0,SOTON/OQ 392076,-0.8132944822695167,True,False,True"
"886,-0.7892723355548015,0.8273772438659699,""Rice, Mrs. William (Margaret Norton)"",1.0750859936206631,-0.5704718797539301,0.0,382652,0.9240900586999007,False,True,False"
"887,-0.7892723355548015,-0.3693648410115938,""Montvila, Rev. Juozas"",-0.1508973088315694,-0.5704718797539301,0.0,211536,-0.34500736930154247,True,False,True"
"888,1.266989801811655,-1.5661069258891576,""Graham, Miss. Margaret Edith"",-0.9682195104663911,-0.5704718797539301,0.0,112053,0.9929558106069557,False,False,True"
"889,-0.7892723355548015,0.8273772438659699,""Johnston, Miss. Catherine Helen """"Carrie"""""",-0.048732033627216675,1.3476052706640012,0.0,W./C. 6607,0.4774464677598579,False,False,True"
"890,1.266989801811655,-1.5661069258891576,""Behr, Mr. Karl Howell"",-0.2530625840359221,-0.5704718797539301,0.0,111369,0.9929558106069557,True,False,False"
"891,-0.7892723355548015,0.8273772438659699,""Dooley, Mr. Patrick"",0.3599290671901942,-0.5704718797539301,0.0,370376,-0.7582018807438727,True,True,False"
